ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Term
1110193,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,482,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
1110194,38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,1045,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
1110195,50,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,455,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1110196,45,management,married,university.degree,no,yes,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1110197,41,admin.,single,university.degree,no,yes,no,cellular,apr,thu,328,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
1110198,33,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,296,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1110199,37,admin.,single,university.degree,no,no,no,cellular,aug,thu,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
1110200,31,self-employed,single,high.school,no,yes,no,cellular,may,fri,187,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1110201,49,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,34,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
1110202,47,services,divorced,professional.course,no,no,no,cellular,jul,tue,318,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110203,23,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,240,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1110204,43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
1110205,50,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,1463,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1
1110206,49,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,wed,501,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1
1110207,52,admin.,single,high.school,no,no,no,cellular,may,mon,437,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
1110208,53,technician,married,high.school,no,yes,no,cellular,aug,tue,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110209,44,services,divorced,basic.9y,no,no,no,cellular,jul,tue,805,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
1110210,50,admin.,single,basic.9y,no,unknown,unknown,cellular,jun,wed,699,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1
1110211,43,technician,married,professional.course,unknown,no,no,cellular,aug,mon,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110212,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,447,3,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,1
1110213,58,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,48,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1110214,34,admin.,married,high.school,no,yes,yes,cellular,may,tue,179,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1110215,37,admin.,single,high.school,no,no,no,cellular,jul,thu,609,2,7,3,success,-1.7,94.215,-40.3,0.782,4991.6,1
1110216,42,technician,married,professional.course,unknown,no,no,cellular,aug,wed,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1110217,46,technician,divorced,basic.4y,unknown,yes,no,cellular,nov,tue,262,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
1110218,31,services,married,high.school,no,no,no,cellular,nov,wed,190,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
1110219,52,services,married,high.school,unknown,yes,no,cellular,aug,mon,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110220,33,unemployed,married,basic.9y,no,yes,yes,cellular,may,mon,21,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1110221,83,retired,divorced,basic.4y,no,no,yes,cellular,jun,fri,472,2,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,1
1110222,32,blue-collar,single,basic.9y,unknown,unknown,unknown,cellular,jul,fri,240,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1110223,29,admin.,married,university.degree,no,yes,no,cellular,dec,mon,116,2,999,1,failure,-3,92.713,-33,0.709,5023.5,0
1110224,44,blue-collar,married,professional.course,no,no,no,cellular,oct,fri,283,1,999,2,failure,-3.4,92.431,-26.9,0.739,5017.5,0
1110225,44,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,thu,96,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110226,30,admin.,married,high.school,no,no,no,cellular,nov,tue,157,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
1110227,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,731,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1
1110228,38,technician,single,professional.course,no,no,no,cellular,may,mon,201,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
1110229,42,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,tue,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110230,36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,300,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110231,38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1070,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
1110232,24,student,single,high.school,no,no,no,cellular,jul,wed,115,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,0
1110233,47,management,married,basic.4y,unknown,yes,no,cellular,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1110234,38,housemaid,married,basic.6y,unknown,no,no,cellular,nov,wed,76,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1110235,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,143,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1110236,61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,190,1,2,1,success,-3.4,92.431,-26.9,0.724,5017.5,0
1110237,30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,513,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110238,48,admin.,married,high.school,no,no,no,cellular,aug,mon,121,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110239,41,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,fri,261,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1110240,54,services,married,high.school,no,yes,no,telephone,nov,mon,56,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1110241,63,retired,divorced,university.degree,no,no,yes,cellular,jul,thu,317,1,999,1,failure,-2.9,92.469,-33.6,1.072,5076.2,0
1110242,45,management,married,basic.9y,unknown,yes,no,cellular,may,mon,288,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
1110243,23,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1110244,45,admin.,married,high.school,no,yes,no,cellular,aug,fri,130,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110245,35,technician,single,university.degree,no,yes,no,cellular,aug,fri,974,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
1110246,50,management,married,professional.course,unknown,no,no,cellular,aug,wed,165,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1110247,44,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,wed,71,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
1110248,24,blue-collar,single,unknown,no,no,no,cellular,jul,tue,62,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110249,40,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110250,30,admin.,single,university.degree,no,yes,no,cellular,aug,tue,193,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,0
1110251,34,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1110252,26,self-employed,single,university.degree,no,no,no,cellular,may,wed,161,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,0
1110253,52,technician,married,professional.course,unknown,no,no,cellular,aug,wed,244,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1110254,35,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,280,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
1110255,48,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,288,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,1
1110256,53,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,209,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1110257,55,entrepreneur,divorced,high.school,unknown,no,no,cellular,aug,wed,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110258,34,services,divorced,high.school,no,yes,yes,cellular,apr,wed,303,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,0
1110259,29,services,single,high.school,no,no,no,cellular,apr,mon,386,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
1110260,42,blue-collar,divorced,basic.6y,no,no,no,cellular,may,wed,323,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
1110261,45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110262,44,self-employed,divorced,professional.course,no,,,cellular,nov,fri,37,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1110263,47,entrepreneur,married,unknown,unknown,yes,no,,may,tue,22,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
1110264,56,technician,married,high.school,no,no,no,telephone,oct,thu,234,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,1
1110265,47,blue-collar,married,basic.9y,unknown,yes,no,telephone,nov,thu,76,9,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110266,47,entrepreneur,married,high.school,no,unknown,unknown,cellular,aug,fri,86,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1110267,30,technician,single,basic.9y,no,yes,no,cellular,may,mon,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1110268,39,services,divorced,high.school,no,yes,no,cellular,jul,thu,56,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1110269,35,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,212,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1110270,33,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,59,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110271,35,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,134,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1110272,24,management,single,university.degree,no,yes,no,cellular,apr,thu,124,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
1110273,28,unemployed,single,high.school,no,yes,no,cellular,dec,mon,94,3,6,3,success,-3,92.713,-33,0.709,5023.5,0
1110274,38,admin.,married,high.school,no,yes,no,telephone,nov,wed,125,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1110275,32,admin.,married,university.degree,no,no,no,telephone,may,fri,546,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1110276,36,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110277,51,entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1110278,28,admin.,married,university.degree,no,yes,yes,cellular,sep,mon,589,3,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,0
1110279,30,technician,single,university.degree,no,no,yes,cellular,aug,mon,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110280,30,services,single,high.school,no,yes,no,cellular,oct,mon,385,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1
1110281,36,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,334,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1110282,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,367,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1110283,36,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,593,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
1110284,38,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,86,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110285,47,admin.,single,high.school,no,yes,no,cellular,may,mon,911,3,,,,,,,1.299,5099.1,1
1110286,31,blue-collar,single,high.school,no,,,,nov,thu,359,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110287,42,admin.,married,high.school,no,no,no,telephone,may,tue,1392,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,1
1110288,52,technician,divorced,high.school,no,yes,no,cellular,aug,thu,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110289,33,blue-collar,,,,,no,cellular,may,tue,278,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1110290,54,housemaid,,,,,no,cellular,aug,mon,53,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110291,29,management,,,,,no,cellular,apr,thu,329,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0
1110292,48,entrepreneur,,,,,no,cellular,may,wed,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1110293,50,services,,,,,no,cellular,aug,fri,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1110294,42,admin.,,,,,no,cellular,may,fri,92,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
1110295,51,technician,,,,,no,cellular,apr,thu,115,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1110296,39,admin.,,,,,yes,cellular,may,mon,292,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1110297,36,technician,,,,,no,cellular,aug,thu,197,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110298,48,services,,,,,no,cellular,aug,tue,1000,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
1110299,60,admin.,,,,,no,cellular,may,fri,301,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
1110300,33,technician,,,,,no,cellular,aug,mon,61,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1110301,53,services,,,,,no,telephone,aug,mon,141,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,0
1110302,31,admin.,,,,,unknown,cellular,oct,tue,192,1,3,1,success,-1.1,94.601,-49.5,1.008,4963.6,1
1110303,36,admin.,,,,,no,cellular,jul,tue,716,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
1110304,32,admin.,,,,,no,cellular,aug,fri,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
1110305,46,services,,,,,no,cellular,apr,thu,191,3,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,0
1110306,68,retired,,,,,no,cellular,nov,mon,1248,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,1
1110307,85,retired,,,,,no,cellular,apr,thu,191,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0
1110308,46,technician,,,,,unknown,cellular,jul,fri,1368,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1110309,45,services,,,,,no,cellular,may,wed,185,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1110310,58,self-employed,,,,,no,cellular,jul,thu,548,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1110311,58,retired,,,,,no,cellular,nov,wed,341,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1110312,38,admin.,,,,,no,cellular,nov,wed,305,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
1110313,35,services,,,,,no,cellular,apr,thu,137,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
1110314,39,management,,,,,no,cellular,nov,mon,71,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
1110315,47,technician,,,,,no,cellular,apr,mon,151,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
1110316,39,technician,,,,,no,cellular,apr,wed,226,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
1110317,50,unemployed,,,,,no,cellular,nov,tue,79,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
1110318,36,services,,,,,yes,cellular,jul,thu,1721,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1
1110319,36,technician,,,,,no,cellular,may,wed,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
1110320,30,blue-collar,,,,,no,cellular,jul,tue,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110321,33,self-employed,,,,,no,cellular,aug,mon,98,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0
1110322,26,services,,,,,no,cellular,jul,mon,256,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1110323,35,admin.,,,,,no,cellular,nov,mon,747,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
1110324,33,admin.,,,,,no,cellular,aug,tue,247,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110325,45,admin.,,,,,no,cellular,jul,tue,242,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110326,31,blue-collar,,,,,no,cellular,may,mon,126,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
1110327,64,unknown,,,,,no,telephone,aug,fri,239,4,999,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1
1110328,51,admin.,,,,,no,cellular,nov,fri,358,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1110329,40,admin.,,,,,,cellular,jul,mon,1089,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1110330,45,technician,,,,,yes,cellular,aug,tue,504,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110331,33,services,,,,,yes,cellular,nov,thu,422,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110332,58,admin.,,,,,no,cellular,jul,tue,275,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
1110333,49,technician,,,,,,,,,89,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
1110334,35,entrepreneur,married,high.school,no,no,no,cellular,sep,tue,91,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0
1110335,52,technician,married,professional.course,unknown,no,no,cellular,aug,tue,131,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110336,27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,335,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
1110337,44,entrepreneur,divorced,university.degree,no,no,no,cellular,apr,thu,404,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
1110338,25,student,single,university.degree,no,yes,yes,cellular,may,tue,700,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1110339,33,admin.,married,university.degree,no,no,no,telephone,oct,wed,167,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,0
1110340,38,technician,married,professional.course,no,yes,no,cellular,apr,thu,110,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0
1110341,39,admin.,married,high.school,no,no,no,cellular,may,tue,109,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
1110342,51,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,227,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
1110343,39,services,divorced,unknown,no,yes,no,cellular,nov,fri,163,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
1110344,26,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,136,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
1110345,28,admin.,single,university.degree,no,no,no,cellular,mar,thu,189,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,0
1110346,34,admin.,married,high.school,no,yes,no,cellular,may,tue,106,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1110347,38,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110348,43,technician,married,university.degree,no,no,no,cellular,aug,thu,38,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
1110349,31,admin.,single,high.school,no,unknown,unknown,cellular,jun,thu,105,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
1110350,33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,143,2,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,0
1110351,37,admin.,married,university.degree,no,yes,no,cellular,jul,fri,1005,5,4,2,success,-1.7,94.215,-40.3,0.896,4991.6,1
1110352,37,technician,single,university.degree,no,yes,no,cellular,jun,tue,96,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
1110353,34,admin.,divorced,university.degree,no,no,yes,cellular,apr,mon,473,1,,,,,,,1.405,5099.1,0
1110354,30,technician,single,basic.9y,no,no,yes,cellular,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
1110355,38,technician,married,professional.course,no,yes,no,cellular,aug,fri,848,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
1110356,41,admin.,married,professional.course,no,no,no,cellular,apr,mon,9,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1110357,27,admin.,single,university.degree,no,no,no,cellular,oct,mon,278,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,1
1110358,34,entrepreneur,married,professional.course,no,yes,no,cellular,jul,thu,109,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
1110359,40,blue-collar,married,basic.4y,no,yes,no,cellular,nov,thu,377,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1110360,36,technician,single,high.school,no,yes,yes,cellular,aug,tue,629,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1110361,52,technician,divorced,university.degree,no,no,yes,cellular,aug,tue,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1110362,50,admin.,divorced,university.degree,unknown,no,yes,cellular,jul,mon,85,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
1110363,26,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
1110364,58,management,divorced,university.degree,no,yes,no,telephone,may,mon,56,9,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
